Rating,Location,Type of ownership,Sector,Revenue,Years Founded,Min_Salary,Max_Salary,Seniority,HQ_Same,SQL,Excel,Python,Tableau,R,SAS
5.0,NY,Company - Public,,,15.357142857142858,84,90,Not specified,0,1,0,1,0,0,0
3.8,NY,Company - Private,Business Services,$100 to $500 million (USD),20.0,84,90,Not specified,0,0,0,0,0,0,0
3.9,NY,Company - Private,Information Technology,$100 to $500 million (USD),18.0,84,90,Not specified,0,0,0,1,0,0,0
4.0,NY,Nonprofit Organization,Health Care,$10+ billion (USD),23.0,84,90,Not specified,1,1,1,0,1,0,0
4.8,NY,Company - Private,Information Technology,,9.0,84,90,Senior,0,1,0,0,0,0,0
3.8,NY,Company - Public,Business Services,$1 to $2 billion (USD),22.0,84,90,Not specified,0,1,0,0,1,0,0
3.5,NY,Subsidiary or Business Segment,Health Care,,26.572916666666668,84,90,Not specified,1,1,1,0,0,0,1
3.0,NJ,Company - Private,Information Technology,$25 to $50 million (USD),35.0,84,90,Not specified,0,1,1,0,1,0,0
3.1,NY,Nonprofit Organization,Insurance,,27.0,27,52,Not specified,1,1,1,0,0,0,1
,NJ,Company - Public,"Construction, Repair & Maintenance",,15.357142857142858,27,52,Not specified,1,1,1,0,0,0,0
3.5,NY,Company - Private,Health Care,$50 to $100 million (USD),18.0,27,52,Not specified,0,1,1,1,1,0,1
4.0,NY,Company - Private,Information Technology,$500 million to $1 billion (USD),22.0,27,52,Senior,0,0,0,1,0,0,0
3.2,NY,Company - Public,Finance,$10+ billion (USD),236.0,27,52,Senior,1,0,0,0,0,0,0
3.3,NY,Company - Public,Finance,$5 to $10 billion (USD),164.0,27,52,Not specified,1,1,1,0,0,0,1
,NY,Company - Private,Information Technology,$1 to $5 million (USD),15.357142857142858,27,52,Not specified,0,0,0,0,0,0,0
3.6,NY,Company - Public,Information Technology,$10+ billion (USD),43.0,27,52,Not specified,0,1,1,0,1,0,0
,NY,Company - Private,,,15.357142857142858,27,52,Not specified,0,1,1,0,1,0,1
3.6,NY,Company - Private,Business Services,$100 to $500 million (USD),31.0,27,52,Senior,0,0,1,0,0,0,0
4.3,NY,Company - Private,Health Care,$50 to $100 million (USD),12.0,27,52,Senior,1,1,0,0,1,0,0
4.0,NY,Company - Private,Information Technology,$50 to $100 million (USD),16.0,27,52,Senior,0,1,0,0,0,0,0
3.7,NY,Subsidiary or Business Segment,Finance,$100 to $500 million (USD),31.0,27,52,Not specified,0,0,0,0,0,0,0
4.1,NJ,Company - Public,Business Services,$1 to $2 billion (USD),54.0,27,52,Not specified,0,1,1,0,0,0,0
3.3,NJ,Company - Public,Biotech & Pharmaceuticals,$2 to $5 billion (USD),42.0,27,52,Senior,0,0,1,0,0,0,0
3.4,NJ,Company - Public,Finance,$10+ billion (USD),24.0,27,52,Not specified,0,1,0,0,0,0,0
3.1,NY,Nonprofit Organization,Health Care,$500 million to $1 billion (USD),74.0,27,52,Not specified,0,1,0,0,0,0,1
3.7,NJ,Company - Public,Finance,$10+ billion (USD),208.0,27,52,Senior,0,1,0,0,0,0,0
3.9,NY,Company - Public,Finance,$10+ billion (USD),221.0,27,52,Not specified,1,0,1,0,1,0,0
4.1,NJ,Company - Private,Business Services,$100 to $500 million (USD),36.0,27,52,Not specified,0,1,0,0,0,0,0
3.3,NJ,Nonprofit Organization,Non-Profit,$50 to $100 million (USD),108.0,27,52,Not specified,1,1,1,0,1,1,0
4.1,NY,Subsidiary or Business Segment,Media,$10 to $25 million (USD),22.0,27,52,Senior,1,0,0,0,0,0,0
3.0,NJ,Company - Private,Information Technology,$25 to $50 million (USD),35.0,27,52,Not specified,0,1,1,0,1,0,0
3.4,NY,Company - Private,Information Technology,$5 to $10 million (USD),19.0,27,52,Not specified,0,0,0,0,0,0,0
4.8,NY,Company - Private,Information Technology,,9.0,27,52,Not specified,0,1,0,0,0,0,0
3.2,NY,Company - Public,Media,$2 to $5 billion (USD),22.0,27,52,Not specified,0,1,0,0,1,0,0
3.8,NY,Hospital,Health Care,$500 million to $1 billion (USD),50.32183908045977,27,52,Not specified,1,0,0,0,0,0,1
3.7,NJ,Company - Private,"Oil, Gas, Energy & Utilities",,11.0,27,52,Not specified,1,0,0,0,0,0,0
4.6,NJ,Company - Private,Information Technology,$25 to $50 million (USD),24.0,27,52,Senior,0,1,1,1,1,1,0
2.7,NY,Subsidiary or Business Segment,Health Care,,23.0,42,74,Not specified,1,0,1,0,0,0,0
4.0,NY,Company - Private,Information Technology,$50 to $100 million (USD),16.0,42,74,Not specified,0,1,0,0,0,0,0
3.5,NY,Company - Private,Business Services,,23.0,42,74,Not specified,1,0,0,0,0,0,0
3.9,NJ,Company - Public,Finance,$10+ billion (USD),221.0,42,74,Not specified,0,0,1,0,1,0,0
4.1,NY,Company - Private,Health Care,$10 to $25 million (USD),35.0,42,74,Not specified,0,0,1,0,0,0,0
3.1,NY,Nonprofit Organization,Non-Profit,$100 to $500 million (USD),63.0,42,74,Senior,1,1,1,1,0,1,0
3.1,NY,Nonprofit Organization,Health Care,$500 million to $1 billion (USD),74.0,42,74,Not specified,0,1,0,1,0,1,0
3.9,NY,Company - Private,Information Technology,$100 to $500 million (USD),18.0,42,74,Not specified,0,1,1,1,1,0,1
4.3,NY,Company - Private,Business Services,,14.0,42,74,Not specified,0,0,0,0,0,0,0
3.7,NJ,Company - Private,Information Technology,$10 to $25 million (USD),17.0,42,74,Not specified,0,1,0,1,0,0,0
3.2,NY,Nonprofit Organization,Insurance,$100 to $500 million (USD),36.65408805031446,42,74,Senior,1,1,1,0,0,0,0
3.8,NY,Company - Public,Consumer Services,,8.0,42,74,Senior,1,1,1,1,0,0,0
3.5,NY,Company - Public,Information Technology,$2 to $5 billion (USD),23.0,42,74,Not specified,1,1,0,0,0,0,0
3.6,NY,Company - Private,Information Technology,,2.0,42,74,Senior,1,1,0,1,0,0,0
3.9,NY,Company - Public,Finance,$10+ billion (USD),221.0,42,74,Not specified,1,0,0,0,0,0,0
,NY,Company - Private,,Less than $1 million (USD),15.357142857142858,42,74,Not specified,1,0,0,0,0,0,0
2.4,NY,Nonprofit Organization,Insurance,$5 to $10 billion (USD),83.0,42,74,Senior,1,0,1,0,0,0,0
4.0,NY,Company - Private,Information Technology,$50 to $100 million (USD),16.0,42,74,Not specified,0,1,0,0,0,0,0
4.0,NY,Company - Private,Information Technology,$50 to $100 million (USD),16.0,42,74,Not specified,0,1,0,0,0,0,0
3.6,NJ,Company - Private,Retail,,38.0,42,74,Senior,1,1,1,1,1,0,0
4.0,NY,Company - Private,Information Technology,$50 to $100 million (USD),16.0,42,74,Senior,0,0,0,0,0,0,0
3.2,NY,Nonprofit Organization,Non-Profit,$25 to $50 million (USD),56.0,42,74,Senior,1,0,0,0,1,0,0
2.5,NY,Company - Private,,,15.357142857142858,42,74,Senior,1,1,0,0,0,0,0
3.6,NJ,Nonprofit Organization,Insurance,$10+ billion (USD),88.0,42,74,Not specified,1,1,1,1,0,1,1
3.0,NY,Nonprofit Organization,Health Care,$50 to $100 million (USD),36.0,42,74,Not specified,1,0,1,0,1,0,0
3.9,NY,Company - Public,Information Technology,$2 to $5 billion (USD),15.0,77,132,Senior,0,0,0,1,0,1,0
2.4,NY,Nonprofit Organization,Insurance,$5 to $10 billion (USD),83.0,77,132,Senior,1,0,1,0,0,0,0
2.8,NY,Company - Private,Business Services,,16.0,77,132,Senior,1,1,1,1,1,0,0
4.4,NY,Company - Private,Business Services,,15.357142857142858,77,132,Not specified,0,1,0,1,0,0,0
4.8,NY,Company - Private,Information Technology,,15.357142857142858,77,132,Not specified,0,1,1,1,1,0,1
2.8,NY,Company - Public,Finance,$5 to $10 billion (USD),20.0,77,132,Senior,0,1,0,0,0,0,0
5.0,NY,Company - Private,Information Technology,$50 to $100 million (USD),12.0,77,132,Junior,0,1,1,0,0,0,1
3.7,NY,Company - Public,Information Technology,$1 to $5 million (USD),12.0,77,132,Senior,0,0,1,0,0,0,0
4.0,NY,Company - Private,Business Services,$1 to $5 million (USD),15.357142857142858,77,132,Not specified,0,0,0,0,0,0,0
4.2,NY,Company - Private,Information Technology,$50 to $100 million (USD),9.0,77,132,Senior,1,0,0,0,0,0,0
3.5,NJ,Company - Public,Business Services,$2 to $5 billion (USD),72.0,77,132,Not specified,0,0,1,0,0,0,0
2.0,NY,Nonprofit Organization,Health Care,$100 to $500 million (USD),43.0,77,132,Senior,1,1,1,0,0,0,0
3.3,NJ,Company - Public,Health Care,$5 to $10 billion (USD),53.0,77,132,Senior,1,1,1,0,1,0,0
,NY,Company - Public,,$1 to $5 million (USD),2.0,77,132,Not specified,0,1,1,0,0,0,0
5.0,NY,Company - Private,Business Services,,28.0,77,132,Not specified,1,0,0,1,0,1,0
3.4,NY,Company - Private,Biotech & Pharmaceuticals,,2.0,77,132,Senior,0,1,0,1,1,0,0
3.6,NY,Company - Public,"Oil, Gas, Energy & Utilities",$5 to $10 billion (USD),30.0,77,132,Senior,0,0,1,0,0,0,0
2.1,NJ,Company - Public,,$5 to $10 million (USD),26.572916666666668,77,132,Not specified,0,0,1,0,0,0,0
2.8,NY,Subsidiary or Business Segment,Business Services,$2 to $5 billion (USD),42.0,77,132,Senior,0,1,0,1,0,1,0
3.0,NJ,Company - Private,Information Technology,$25 to $50 million (USD),35.0,77,132,Not specified,0,0,0,0,0,0,0
3.9,NJ,Company - Public,Finance,$10+ billion (USD),221.0,77,132,Not specified,0,0,1,0,0,0,0
4.5,NY,Company - Private,Business Services,$5 to $10 million (USD),16.078688524590163,77,132,Senior,0,0,0,0,0,0,0
4.0,NY,Hospital,Health Care,$5 to $10 billion (USD),179.0,77,132,Senior,1,1,1,0,1,0,0
5.0,NY,Company - Private,Business Services,Less than $1 million (USD),15.357142857142858,77,132,Not specified,0,1,0,0,0,0,0
3.0,NY,Company - Public,,,90.17983651226157,77,132,Senior,1,1,1,0,1,0,0
3.4,NJ,Company - Public,Finance,$10+ billion (USD),24.0,77,132,Not specified,0,1,0,0,0,0,0
3.2,NY,Company - Private,Finance,,36.0,98,114,Senior,1,0,1,0,0,0,0
4.0,NJ,Company - Private,Information Technology,$50 to $100 million (USD),16.0,98,114,Not specified,0,0,0,0,0,0,0
2.8,NY,Company - Public,Finance,$5 to $10 billion (USD),20.0,98,114,Senior,0,0,0,0,0,0,0
3.2,NJ,Company - Public,Finance,$10+ billion (USD),236.0,98,114,Senior,0,0,1,0,0,0,0
3.4,NJ,Company - Private,Insurance,$10 to $25 million (USD),38.0,98,114,Senior,0,1,1,0,1,0,0
3.4,NY,Hospital,Health Care,$1 to $2 billion (USD),7.0,98,114,Not specified,1,0,0,0,0,0,0
3.5,NY,Company - Private,Health Care,$50 to $100 million (USD),18.0,98,114,Not specified,0,1,1,1,1,0,1
3.3,NJ,Company - Private,Business Services,,25.0,98,114,Not specified,0,0,1,0,0,0,0
3.7,NY,Company - Private,Business Services,$50 to $100 million (USD),21.0,98,114,Not specified,0,1,1,0,0,0,0
3.6,NY,Company - Public,Information Technology,$10+ billion (USD),43.0,98,114,Senior,0,0,0,0,0,0,0
2.7,NY,Nonprofit Organization,Health Care,$2 to $5 billion (USD),35.0,98,114,Not specified,1,1,0,0,0,0,0
4.5,NJ,Company - Private,Information Technology,$50 to $100 million (USD),12.0,98,114,Senior,0,0,0,0,1,0,0
2.5,NY,Company - Private,Information Technology,Less than $1 million (USD),15.357142857142858,98,114,Senior,0,0,0,0,0,0,0
4.4,NY,Company - Private,Business Services,,7.0,98,114,Senior,1,1,0,1,0,1,0
4.3,NY,Company - Private,Health Care,,11.0,98,114,Senior,1,0,0,0,1,0,0
5.0,NY,Company - Private,Business Services,,28.0,98,114,Not specified,1,0,0,0,0,0,0
4.4,NY,Company - Private,Information Technology,$1 to $5 million (USD),15.357142857142858,98,114,Not specified,0,1,1,1,1,0,1
3.2,NJ,Company - Public,Finance,$10+ billion (USD),236.0,98,114,Not specified,0,0,1,0,0,0,0
4.8,NJ,Company - Private,Information Technology,,9.0,98,114,Not specified,1,1,0,0,0,0,0
3.0,NY,Nonprofit Organization,Health Care,$50 to $100 million (USD),36.0,98,114,Not specified,1,1,0,0,0,0,1
5.0,NY,Company - Public,,,16.078688524590163,98,114,Not specified,0,1,0,0,0,0,0
4.2,NY,Company - Private,Business Services,,16.0,98,114,Not specified,0,1,1,1,1,0,1
4.2,NJ,Subsidiary or Business Segment,Business Services,$100 to $500 million (USD),21.0,98,114,Senior,0,0,0,0,0,1,1
3.4,NY,Company - Private,Business Services,$1 to $5 million (USD),15.357142857142858,98,114,Senior,0,1,0,0,0,0,0
3.1,NY,Company - Private,Business Services,$10 to $25 million (USD),9.0,98,114,Senior,0,1,0,1,1,1,1
3.7,NJ,Nonprofit Organization,Health Care,$1 to $2 billion (USD),38.0,98,114,Not specified,1,0,1,0,0,0,0
4.0,NY,Company - Private,Information Technology,$50 to $100 million (USD),16.0,98,114,Not specified,0,0,0,0,0,0,0
4.3,NY,Company - Private,Manufacturing,$5 to $10 million (USD),24.83732057416268,48,96,Not specified,1,0,1,0,0,0,0
3.8,NJ,Company - Public,Information Technology,$10+ billion (USD),53.0,48,96,Senior,0,1,0,0,0,0,0
2.4,NY,Company - Private,Health Care,,26.572916666666668,48,96,Not specified,1,1,0,0,0,0,0
4.0,NY,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,48,96,Not specified,0,1,1,0,0,0,0
3.2,NJ,Company - Public,Finance,$10+ billion (USD),236.0,48,96,Senior,0,0,1,0,0,0,0
3.3,NJ,Company - Private,Business Services,$10 to $25 million (USD),27.0,48,96,Senior,0,1,0,0,0,0,0
5.0,NY,Company - Private,Information Technology,$50 to $100 million (USD),12.0,48,96,Junior,0,1,1,0,0,0,1
3.2,NY,Company - Public,Finance,$10+ billion (USD),236.0,48,96,Senior,1,0,0,0,0,0,0
3.1,NJ,Company - Private,Finance,$10+ billion (USD),31.0,48,96,Not specified,1,0,1,0,0,0,0
3.9,NJ,Company - Public,Information Technology,$1 to $2 billion (USD),58.0,48,96,Not specified,1,1,1,0,0,0,0
2.5,NJ,Company - Private,Business Services,,16.078688524590163,48,96,Senior,0,0,0,0,0,0,1
3.1,NY,Company - Private,Business Services,$10 to $25 million (USD),9.0,48,96,Senior,0,1,0,1,1,1,1
4.5,NY,Company - Private,Information Technology,$50 to $100 million (USD),12.0,48,96,Senior,1,1,0,0,0,0,0
3.2,NY,Nonprofit Organization,Health Care,,2.0,48,96,Senior,1,1,1,0,0,0,0
4.4,NJ,Company - Private,Business Services,,15.357142857142858,48,96,Not specified,0,0,1,0,0,0,0
3.8,NJ,Contract,,,15.357142857142858,48,96,Senior,0,1,0,1,1,0,0
3.4,NY,Company - Private,Biotech & Pharmaceuticals,,2.0,48,96,Senior,0,1,0,1,1,0,0
,UT,Government,Government,,16.078688524590163,26,47,Not specified,1,1,1,1,1,1,0
2.0,UT,Company - Private,Manufacturing,$5 to $10 million (USD),16.078688524590163,26,47,Not specified,1,0,0,0,0,0,0
4.2,UT,College / University,Education,$2 to $5 billion (USD),170.0,26,47,Not specified,1,0,0,0,0,0,0
3.6,UT,Company - Private,Information Technology,$100 to $500 million (USD),37.0,26,47,Not specified,0,0,0,0,0,0,0
4.3,UT,Company - Private,Business Services,$1 to $5 million (USD),15.357142857142858,26,47,Not specified,0,1,0,1,0,0,0
4.0,UT,Company - Public,,,26.572916666666668,26,47,Not specified,0,0,1,0,0,0,0
4.3,UT,Company - Private,Business Services,$50 to $100 million (USD),90.17983651226157,26,47,Not specified,0,1,0,1,0,0,0
4.1,UT,Company - Private,Information Technology,,2.0,26,47,Junior,0,0,0,0,0,0,0
4.5,UT,Company - Private,,,9.0,26,47,Not specified,0,0,1,0,0,0,0
4.6,UT,Company - Private,Business Services,$25 to $50 million (USD),19.0,26,47,Not specified,0,0,1,0,0,0,0
4.0,UT,Company - Public,Finance,$10+ billion (USD),151.0,26,47,Not specified,0,0,0,0,0,0,0
4.1,UT,Company - Private,Information Technology,,22.0,26,47,Not specified,0,1,0,1,0,0,0
3.6,UT,Company - Private,Business Services,$25 to $50 million (USD),20.0,26,47,Not specified,0,1,0,1,0,0,0
2.6,UT,Company - Private,Manufacturing,$50 to $100 million (USD),24.83732057416268,26,47,Not specified,1,1,1,1,0,1,0
3.0,UT,Company - Private,,Less than $1 million (USD),15.357142857142858,26,47,Not specified,0,1,1,0,1,0,0
3.6,UT,Company - Public,,$100 to $500 million (USD),15.357142857142858,26,47,Not specified,1,1,0,0,0,0,0
2.9,UT,Company - Private,Information Technology,$5 to $10 million (USD),25.0,26,47,Not specified,0,1,0,1,0,0,0
3.4,UT,Company - Public,Information Technology,$100 to $500 million (USD),73.0,26,47,Senior,0,1,1,0,1,0,0
4.5,UT,Company - Private,,,9.0,26,47,Not specified,0,0,1,0,0,0,0
3.8,UT,Company - Public,Information Technology,$1 to $2 billion (USD),24.0,26,47,Senior,0,1,0,1,0,0,0
2.7,UT,Company - Private,Manufacturing,$100 to $500 million (USD),19.0,26,47,Not specified,0,0,0,0,1,0,0
3.3,UT,Company - Private,Information Technology,$10 to $25 million (USD),26.0,26,47,Not specified,0,1,0,1,0,1,0
5.0,UT,Company - Private,,,15.357142857142858,26,47,Senior,0,1,0,1,0,0,0
3.5,UT,Company - Public,"Oil, Gas, Energy & Utilities",$50 to $100 million (USD),9.0,26,47,Not specified,1,1,1,1,0,0,0
3.5,UT,Company - Private,Business Services,$5 to $10 million (USD),26.572916666666668,26,47,Not specified,0,0,0,0,0,0,0
4.1,UT,Company - Private,Information Technology,,9.0,26,47,Senior,0,1,0,1,0,0,0
4.0,UT,Company - Private,Accounting & Legal,$25 to $50 million (USD),14.0,31,59,Senior,0,1,1,1,1,1,0
3.5,UT,Company - Public,"Oil, Gas, Energy & Utilities",$50 to $100 million (USD),9.0,31,59,Not specified,1,1,1,0,0,0,0
2.9,UT,Company - Private,Information Technology,$5 to $10 million (USD),25.0,31,59,Senior,0,1,0,1,0,0,0
4.2,UT,Company - Private,Business Services,,16.0,31,59,Not specified,0,1,1,1,1,0,1
3.5,CA,Company - Public,Business Services,$2 to $5 billion (USD),72.0,47,81,Not specified,1,0,0,0,0,0,0
3.7,CA,School / School District,Education,$1 to $5 million (USD),15.357142857142858,47,81,Not specified,1,0,0,0,0,0,0
3.3,CA,Nonprofit Organization,Non-Profit,$50 to $100 million (USD),52.0,47,81,Not specified,1,0,1,0,1,0,1
4.3,VA,Company - Private,Aerospace & Defense,$50 to $100 million (USD),36.0,43,69,Not specified,0,0,1,0,0,0,0
2.5,VA,College / University,Education,$100 to $500 million (USD),152.0,43,69,Not specified,1,0,1,0,0,0,0
2.7,VA,Company - Private,Business Services,$25 to $50 million (USD),28.0,43,69,Not specified,0,0,0,0,0,0,0
2.7,VA,Nonprofit Organization,Non-Profit,$50 to $100 million (USD),24.0,43,69,Junior,1,1,1,0,1,0,0
5.0,VA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,43,69,Junior,0,1,1,0,0,0,1
4.9,VA,Company - Private,Business Services,$10 to $25 million (USD),20.0,43,69,Junior,0,0,1,0,0,0,0
3.0,VA,Company - Private,,Less than $1 million (USD),15.357142857142858,43,69,Not specified,0,0,0,0,0,0,0
1.0,VA,Company - Private,,$1 to $5 million (USD),15.357142857142858,43,69,Not specified,1,0,0,0,0,0,0
3.5,VA,Nonprofit Organization,Non-Profit,$5 to $10 million (USD),16.078688524590163,43,69,Not specified,1,0,0,0,0,0,0
5.0,VA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,43,69,Not specified,0,1,1,0,0,0,1
4.9,VA,Company - Private,Business Services,$10 to $25 million (USD),20.0,43,69,Not specified,0,0,1,0,0,0,0
3.4,VA,Company - Private,Business Services,,15.357142857142858,43,69,Not specified,0,1,1,0,0,0,0
3.1,VA,Subsidiary or Business Segment,Manufacturing,$10+ billion (USD),84.0,43,69,Not specified,1,0,1,0,0,0,0
3.8,VA,Company - Public,Business Services,$5 to $10 billion (USD),106.0,43,69,Not specified,1,0,0,1,1,1,0
1.0,VA,Company - Private,Retail,,85.0,43,69,Not specified,0,0,1,1,0,0,1
3.5,VA,Company - Private,"Construction, Repair & Maintenance",$100 to $500 million (USD),22.0,43,69,Not specified,0,0,1,0,0,0,0
3.8,VA,Company - Private,Information Technology,$100 to $500 million (USD),23.0,43,69,Not specified,0,0,0,0,0,0,0
5.0,VA,Company - Private,Business Services,,5.0,43,69,Senior,1,0,1,0,1,0,0
5.0,VA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,43,69,Junior,0,1,1,0,0,0,1
3.0,VA,Company - Public,Accounting & Legal,$10 to $25 million (USD),24.83732057416268,43,69,Not specified,1,0,1,1,1,1,0
3.8,VA,Company - Private,Information Technology,$100 to $500 million (USD),23.0,43,69,Not specified,0,0,1,0,0,0,0
4.9,VA,Company - Private,Business Services,$10 to $25 million (USD),20.0,43,69,Not specified,0,0,0,0,0,0,0
3.5,VA,Company - Private,Business Services,$5 to $10 million (USD),6.0,43,69,Not specified,1,0,1,0,0,0,0
3.8,VA,Company - Private,Information Technology,$100 to $500 million (USD),23.0,43,69,Not specified,0,0,1,0,0,0,0
3.2,VA,Company - Private,Telecommunications,$10 to $25 million (USD),18.0,43,69,Senior,1,0,0,1,1,0,0
3.1,VA,Company - Private,Business Services,$5 to $10 million (USD),15.357142857142858,43,69,Not specified,1,0,0,1,0,1,0
3.5,VA,Company - Private,Business Services,$10 to $25 million (USD),58.0,43,69,Not specified,1,0,0,0,0,0,0
3.2,VA,Company - Private,Aerospace & Defense,$10 to $25 million (USD),28.0,43,69,Junior,1,0,0,0,0,0,0
4.9,VA,Company - Private,Business Services,$10 to $25 million (USD),20.0,43,69,Senior,0,0,0,0,0,0,0
3.8,VA,Company - Private,Information Technology,$100 to $500 million (USD),23.0,49,112,Not specified,0,0,0,0,0,0,0
3.7,VA,Company - Public,Real Estate,,114.0,49,112,Senior,0,0,1,0,0,0,0
3.5,VA,Company - Private,Business Services,$10 to $25 million (USD),58.0,49,112,Not specified,1,0,0,0,0,0,0
1.0,VA,Company - Private,,$1 to $5 million (USD),15.357142857142858,49,112,Senior,1,0,0,0,0,0,0
5.0,VA,Company - Private,Business Services,,5.0,49,112,Senior,1,0,1,0,1,0,0
